,Key,Level,MSE,Model,R2
191,1_11,1,0.8946039746079639,Sparse,0.009474207755293063
192,1_11,1,0.9479886039644458,Sparse,-0.05691132053989323
193,1_11,1,1.0950589537799063,Sparse,0.02727736893410493
194,1_11,1,1.116742730200352,Sparse,0.018130779500028393
195,1_12,1,0.8304955293592862,Out_of_Basin,-0.060074871184473855
196,1_12,1,0.9743710524794091,Out_of_Basin,-0.00024256863630411907
197,1_12,1,1.031251214205702,Out_of_Basin,0.06683539907743585
198,1_12,1,1.1364288277034902,Out_of_Basin,0.03807274196635957
199,1_12,1,1.0323620945978182,Out_of_Basin,0.02388325784141687
200,1_12,1,1.008652370386539,Out_of_Basin,-0.038145433973797216
201,1_12,1,1.0459504546528346,Out_of_Basin,0.016808562862741683
202,1_12,1,0.9619742813299182,Out_of_Basin,0.005218840047423012
203,1_12,1,1.2047605151305008,Out_of_Basin,-0.06036271980450314
204,1_12,1,0.9331251628961549,Out_of_Basin,-0.04701728984572884
205,1_12,1,1.009937390449771,Out_of_Basin,-0.05354685408690285
206,1_12,1,0.8902028791534308,Out_of_Basin,0.014347200370552038
207,1_12,1,0.9225676206005685,Out_of_Basin,-0.028569497669682864
208,1_12,1,1.125729677464552,Out_of_Basin,3.3075888289713085e-05
209,1_12,1,1.0603493782822355,Out_of_Basin,0.06771327956187145
210,2_0,2,0.10898242390173837,H+PPFD_Avg,0.86089084781933
211,2_0,2,0.12422500651623593,H+PPFD_Avg,0.8724765690745033
212,2_0,2,0.152606860360078,H+PPFD_Avg,0.8619082159766049
213,2_0,2,0.16661083570559673,H+PPFD_Avg,0.8589726866812692
214,2_0,2,0.13933990090720316,H+PPFD_Avg,0.8682516426765691
215,2_0,2,0.16148828479366842,H+PPFD_Avg,0.8337897868275863
216,2_0,2,0.1616649466480222,H+PPFD_Avg,0.8480352577672103
217,2_0,2,0.15102173835615137,H+PPFD_Avg,0.843827862162499
218,2_0,2,0.12670327210911672,H+PPFD_Avg,0.88848287727358
219,2_0,2,0.1516124171151053,H+PPFD_Avg,0.8298826048349919
220,2_0,2,0.13142355701294167,H+PPFD_Avg,0.8629015260220908
221,2_0,2,0.13642982927186778,H+PPFD_Avg,0.8489418015557697
222,2_0,2,0.13731676406328833,H+PPFD_Avg,0.846905709803408
223,2_0,2,0.09453057746738959,H+PPFD_Avg,0.9160300623880941
224,2_0,2,0.17557028805648275,H+PPFD_Avg,0.8456340415611691
225,2_1,2,0.09432131286132182,wind_speed+PPFD_Avg,0.8796048262191669
226,2_1,2,0.11860451793897167,wind_speed+PPFD_Avg,0.8782462929565997
227,2_1,2,0.13798994679956608,wind_speed+PPFD_Avg,0.875134853794356
228,2_1,2,0.1450176721411996,wind_speed+PPFD_Avg,0.8772501644373966
229,2_1,2,0.13604654235051086,wind_speed+PPFD_Avg,0.8713655718317953
230,2_1,2,0.1453373891558004,wind_speed+PPFD_Avg,0.8504129357471834
231,2_1,2,0.1669160954966201,wind_speed+PPFD_Avg,0.8430991878414238
232,2_1,2,0.12269499726023836,wind_speed+PPFD_Avg,0.8731206498304934
233,2_1,2,0.11760613678665574,wind_speed+PPFD_Avg,0.8964896662011781
234,2_1,2,0.15360697970756731,wind_speed+PPFD_Avg,0.8276445968988372
235,2_1,2,0.13328554136180504,wind_speed+PPFD_Avg,0.8609591405122026
236,2_1,2,0.14141314067784266,wind_speed+PPFD_Avg,0.8434241662461698
237,2_1,2,0.13077321580253287,wind_speed+PPFD_Avg,0.8542011036555802
238,2_1,2,0.0934925585862937,wind_speed+PPFD_Avg,0.9169521172725644
239,2_1,2,0.17161291288400446,wind_speed+PPFD_Avg,0.8491134686223419
240,2_2,2,0.10829924810799244,air_pressure+PPFD_Avg,0.8617628783913793
241,2_2,2,0.12446798240829264,air_pressure+PPFD_Avg,0.872227141682578
242,2_2,2,0.15887067623369397,air_pressure+PPFD_Avg,0.8562401778114743
243,2_2,2,0.1495264980552327,air_pressure+PPFD_Avg,0.8734336803402786
244,2_2,2,0.14926841222875745,air_pressure+PPFD_Avg,0.8588640584399978
